"model","deviceCategory","deviceSku","simSku","prepaidSku","cpoSku","cpoPrepaidSku","visionSku","upcCode","url"
"Galaxy Tab S7+ 5G UW","5G Tablets","SMT978UZKA","DFILLSIM5G-SA-A","N/A","N/A","N/A","48822","887276448817","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=9702.html"
"Samsung Book Cover for Samsung Galaxy Tab S7 - Black","","EF-BT870PBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22648.html"
"Samsung S-Pen for Samsung Galaxy Tab S7 / Samsung Galaxy Tab S7+ (For warranty replacement)","","EJ-PT870BBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22650.html"
"Samsung Keyboard Cover for Samsaung Galaxy Tab S7 - Black","","EF-DT870UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22646.html"
"Verizon Folio Case Black for Samsung Galaxy Tab S7 FE","","VZW702008295-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24648.html"
"Incipio SureView for Samsung Galaxy Tab S7 FE - Black","","SA-2011-BLK-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24127.html"
"InvisibleShield Glass Elite VisionGuard+ for Samsung Galaxy Tab S7 FE","","ZAG200108100-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24314.html"
"Incipio Faraday for Samsung Galaxy Tab S7 11-inch - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22661.html"
"Speck Balance Folio for Samsung Galaxy Tab 8+ 5G / Samsung Tab S7 FE - Black","","144839-1050","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26325.html"
"OtterBox React Series for Samsung Galaxy Tab S7 FE - Black Crystal","","77-86738","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24740.html"
"InvisibleShield Glass Elite VisionGuard+ for Samsung Galaxy Tab S8+ 5G/Galaxy Tab S7+","","ZAG200106704-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22660.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24705.html"
"Samsung Keyboard Cover for Samsung Galaxy Tab S8+/S7+ - Black","","EF-DT970UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22647.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover Keyboard Slim - Black","","EF-DT730UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24686.html"
"Samsung Smart Keyboard Trio 500 - Black","","EJ-B3400UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24684.html"
"Samsung Smart Keyboard Trio 500 - White","","EJ-B3400UWEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24685.html"
"S-Pen Pro - Black","","EJ-P5450SBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24712.html"
"Samsung S-Pen for Samsung Galaxy Tab S7 / Samsung Galaxy Tab S7+ (For warranty replacement)","","EJ-PT870BBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22650.html"
"Galaxy Tab S7+ 5G UW","5G Tablets","SMT978UZKA","DFILLSIM5G-SA-A","N/A","N/A","N/A","48822","887276448817","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=9702.html"
"Galaxy Tab S7 5G UW","5G Tablets","SMT878UZKA","DFILLSIM5G-SA-A","N/A","N/A","N/A","48820","887276451015","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=9692.html"
"Galaxy Tab S7 FE 5G","5G Tablets","SMT738UZKA","DFILLSIM5G-SA-A","N/A","N/A","N/A","53205","887276571515","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10017.html"
"Speck Balance Folio for Samsung Galaxy Tab 8+ 5G / Samsung Tab S7 FE - Black","","144839-1050","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26325.html"
"InvisibleShield Glass Elite VisionGuard+ for Samsung Galaxy Tab S8+ 5G/Galaxy Tab S7+","","ZAG200106704-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22660.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24705.html"
"Samsung Book Cover for Samsung Galaxy Tab S7 - Black","","EF-BT870PBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22648.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover Keyboard Slim - Black","","EF-DT730UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24686.html"
"Samsung Keyboard Cover for Samsung Galaxy Tab S8+/S7+ - Black","","EF-DT970UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22647.html"
"Samsung Keyboard Cover for Samsaung Galaxy Tab S7 - Black","","EF-DT870UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22646.html"
"Incipio SureView for Samsung Galaxy Tab S7 FE - Black","","SA-2011-BLK-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24127.html"
"Verizon Folio Case Black for Samsung Galaxy Tab S7 FE","","VZW702008295-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24648.html"
"Incipio Faraday for Samsung Galaxy Tab S7 11-inch - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22661.html"
"InvisibleShield Glass Elite VisionGuard+ for Samsung Galaxy Tab S7 FE","","ZAG200108100-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24314.html"
"OtterBox React Series for Samsung Galaxy Tab S7 FE - Black Crystal","","77-86738","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24740.html"
"Galaxy Tab S7 FE 5G","5G Tablets","SMT738UZKA","DFILLSIM5G-SA-A","N/A","N/A","N/A","53205","887276571515","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10017.html"
"Verizon Folio Case Black for Samsung Galaxy Tab S7 FE","","VZW702008295-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24648.html"
"Incipio SureView for Samsung Galaxy Tab S7 FE - Black","","SA-2011-BLK-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24127.html"
"InvisibleShield Glass Elite VisionGuard+ for Samsung Galaxy Tab S7 FE","","ZAG200108100-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24314.html"
"OtterBox React Series for Samsung Galaxy Tab S7 FE - Black Crystal","","77-86738","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24740.html"
"Speck Balance Folio for Samsung Galaxy Tab 8+ 5G / Samsung Tab S7 FE - Black","","144839-1050","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26325.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24705.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover Keyboard Slim - Black","","EF-DT730UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24686.html"
"S-Pen Pro - Black","","EJ-P5450SBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24712.html"
"Galaxy Tab S8+ 5G","5G Tablets","SMX808UZAA","DFILLSIM5G-SA-A","N/A","N/A","N/A","56514","887276634265","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10244.html"
"Samsung Galaxy Tab S8/S8+ S-Pen - Black","","EJ-PT870BJEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26316.html"
"UAG Metropolis for Samsung Galaxy Tab S8+ - Black","","UAG224012114040","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26302.html"
"InvisibleShield Glass Elite VisionGuard+ for Samsung Galaxy Tab S8+ 5G/Galaxy Tab S7+","","ZAG200106704-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22660.html"
"UAG Metropolis for Samsung Galaxy Tab S8+ - Mallard Blue","","UAG224012115555","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26303.html"
"Samsung Keyboard Cover for Samsung Galaxy Tab S8+/S7+ - Black","","EF-DT970UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22647.html"
"Verizon Rugged Case for Samsung Galaxy Tab S8+ 5G - Black","","VZW702009182-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26459.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24705.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover Keyboard Slim - Black","","EF-DT730UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24686.html"
"Galaxy Tab S8+ 5G","5G Tablets","SMX808UZAA","DFILLSIM5G-SA-A","N/A","N/A","N/A","56514","887276634265","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10244.html"
"UAG Metropolis for Samsung Galaxy Tab S8+ - Black","","UAG224012114040","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26302.html"
"UAG Metropolis for Samsung Galaxy Tab S8+ - Mallard Blue","","UAG224012115555","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26303.html"
"InvisibleShield Glass Elite VisionGuard+ for Samsung Galaxy Tab S8+ 5G/Galaxy Tab S7+","","ZAG200106704-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22660.html"
"Verizon Rugged Case for Samsung Galaxy Tab S8+ 5G - Black","","VZW702009182-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26459.html"
"Samsung Galaxy Tab S8/S8+ S-Pen - Black","","EJ-PT870BJEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=26316.html"
"Samsung Keyboard Cover for Samsung Galaxy Tab S8+/S7+ - Black","","EF-DT970UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=22647.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover - Black","","","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24705.html"
"Samsung Galaxy Tab S8+/S7+/S7 FE Book Cover Keyboard Slim - Black","","EF-DT730UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=24686.html"
"Galaxy Tab S9 FE","5G Tablets","SMX518UZAA","DFILLSIM5G-SA-A","N/A","N/A","N/A","65087","887276783734","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10884.html"
"Galaxy Tab S9+","5G Tablets","SMX818UZAA","DFILLSIM5G-SA-A","N/A","N/A","N/A","64307","887276777740","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10714.html"
"5G Book Cover Keyboard Slim for Tab S9 FE / Tab S9 / Tab S9 5G","","EF-DX710UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=28465.html"
"Spigen Core Armor Pro Case for Samsung Galaxy Tab S9 FE - Black","","SPGACS07128","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=28463.html"
"UAG - Metropolis SE case for Samsung Galaxy Tab S9 FE - Black","","UAG224415114040","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=28466.html"
"InvisibleShield Glass Elite Antimicrobial for Samsung Tab S9 FE","","ZAG200112278-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=28464.html"
"UAG - Metropolis SE for Samsung Galaxy Tab S10+ and Tab S9+ - Black","","UAG224452114040","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30253.html"
"Book Cover Keyboard for Galaxy Tab S9+ 5G - Black","","EF-DX815UBEVZW","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=27940.html"
"InvisibleShield Glass Curve Elite for Samsung Galaxy S9+","","ZAG200101368-1","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=19741.html"
"InvisibleShield Glass XTR4 Eco for Samsung S10+/S9+/S9 FE+ - Clear","","ZAG200117041-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30078.html"
"ZAGG Crystal Palace Folio for Samsung S10+/S9+ - Clear","","ZAG702317039-V","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30226.html"
"Smart Book Cover","","EF-BX710PWEGUJ","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=31332.html"
"Smart Book Cover","","EF-BX810PLEGUJ","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30086.html"
"Book Cover Keyboard","","EF-DX825UBEGUJ","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30084.html"
"Book Cover Keyboard Slim","","EF-DX820UBEGUJ","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30085.html"
"Book Cover Keyboard Slim","","EF-DX720UBEGUJ","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=31333.html"
"Galaxy Tab S9 FE","5G Tablets","SMX518UZAA","DFILLSIM5G-SA-A","N/A","N/A","N/A","65087","887276783734","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10884.html"
"Galaxy Tab S9+","5G Tablets","SMX818UZAA","DFILLSIM5G-SA-A","N/A","N/A","N/A","64307","887276777740","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=10714.html"
"UAG - Metropolis SE for Samsung Galaxy Tab S10+ and Tab S9+ - Black","","UAG224452114040","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30253.html"
"UAG - Metropolis SE case for Samsung Galaxy Tab S9 FE - Black","","UAG224415114040","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=28466.html"
"Spigen Core Armor Pro Case for Samsung Galaxy Tab S9 FE - Black","","SPGACS07128","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=28463.html"
"Book Cover Keyboard","","EF-DX825UBEGUJ","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30084.html"
"Book Cover Keyboard Slim","","EF-DX820UBEGUJ","","","","","","","https://infomanager.verizon.com/content/equipment-guide/accessories/details.accid=30085.html"
"Galaxy Tab S10 FE","5G Tablets","SMX528UZAA","DFILLSIM5G-SA-A","N/A","N/A","N/A","74089","887276989648","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=11432.html"
"Galaxy Tab S10+","5G Tablets","SMX828UZAA","DFILLSIM5G-SA-A","N/A","N/A","N/A","70611","887276845210","https://infomanager.verizon.com/content/equipment-guide/devices/details.equipid=11302.html"
